transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam
TX018230,1700900499,BSC,Swap,93,70,514.37,12.93,Meme,Kraken,1213,990,21.0,0,0.23,0.01,0.12,0
TX018231,1702634659,Polygon,Mint,182,409,131.7,3.74,Meme,Binance,1207,1003,156.3,0,0.18,-0.04,0.21,0
TX018232,1700370652,Ethereum,Transfer,801,52,267.74,6.27,ERC20,Coinbase,1164,1035,120.3,0,0.13,0.01,0.15,0
TX018233,1703760367,Ethereum,Mint,352,55,1528.43,12.52,Stablecoin,Unknown DEX,1199,987,31.0,0,0.31,0.0,0.07,1
TX018234,1703200185,Ethereum,Transfer,652,299,1134.64,3.56,Native,Kraken,1223,1021,897.4,0,0.18,0.01,0.0,0
TX018235,1703235887,BSC,Swap,1585,366,248.71,36.39,Native,OpenSea,1215,1022,480.3,1,0.35,0.04,0.17,1
TX018236,1700093391,Ethereum,Transfer,0,686,309.02,19.33,Stablecoin,Binance,1346,928,393.1,0,0.07,-0.06,0.0,0
TX018237,1702395554,Polygon,Bridge,1812,304,1549.52,4.55,Native,Binance,1186,1003,519.9,0,0.05,0.0,0.0,0
TX018238,1700736366,BSC,Swap,196,485,233.28,13.94,Native,Binance,1277,1003,373.9,1,0.25,0.03,0.2,0
TX018239,1701228605,BSC,Transfer,203,1261,1899.21,6.9,ERC20,BridgeX,1153,1000,267.4,1,0.02,-0.09,0.0,0
TX018240,1702995050,Ethereum,Transfer,595,1406,223.81,9.67,ERC20,Binance,1176,992,83.1,0,0.25,0.04,0.18,0
TX018241,1701225328,Ethereum,Transfer,268,153,240.64,7.59,Native,Binance,1155,988,418.1,0,0.09,-0.1,0.01,0
TX018242,1702004803,Polygon,Bridge,50,304,1123.11,3.53,Meme,Unknown Wallet,1276,973,140.6,0,0.01,0.08,0.11,0
TX018243,1700665522,Ethereum,Bridge,745,378,3282.57,5.33,Meme,Binance,1161,1055,239.1,0,0.2,0.09,0.21,0
TX018244,1701274456,Polygon,Transfer,121,296,893.36,11.56,Native,,1205,953,730.0,0,0.06,-0.05,0.0,0
TX018245,1703115680,Ethereum,Bridge,1590,1653,539.5,18.15,Meme,Binance,1205,1023,896.3,0,0.17,-0.0,0.05,0
TX018246,1700371021,BSC,Transfer,2646,171,439.15,21.8,ERC20,Kraken,1241,1012,,0,0.06,-0.03,0.0,0
TX018247,1700743192,BSC,Bridge,119,366,2003.15,2.51,Meme,Unknown DEX,1244,1004,178.8,0,0.17,0.01,0.14,0
TX018248,1703157403,BSC,Mint,840,67,393.19,0.97,Stablecoin,OpenSea,1183,965,31.7,0,0.13,0.08,0.2,0
TX018249,1704476528,Solana,Transfer,2883,496,293.38,3.67,ERC20,Coinbase,1254,1009,147.7,0,0.07,-0.04,0.09,0
TX018250,1700243747,Ethereum,Transfer,1864,198,172.06,7.67,ERC20,Kraken,1196,924,169.2,0,0.09,0.03,0.12,0
TX018251,1702345737,Solana,Burn,499,818,680.55,3.96,ERC20,BridgeX,1194,968,238.8,0,0.18,0.03,0.01,0
TX018252,1701058595,Ethereum,Burn,224,69,154.38,4.85,Meme,Binance,1213,987,164.1,0,0.07,0.09,0.17,0
TX018253,1700460498,Ethereum,Swap,7,1059,361.73,16.67,Meme,Binance,1179,1025,65.9,1,0.08,0.05,0.0,0
TX018254,1702015761,Ethereum,Mint,1371,281,539.45,5.22,Meme,BridgeX,1227,1005,110.4,0,0.06,-0.04,0.0,0
TX018255,1702447600,BSC,Mint,21,261,210.48,1.2,Native,Kraken,1172,1005,199.3,1,0.23,0.02,0.04,1
TX018256,1702826373,BSC,Swap,515,720,55.19,12.57,Meme,Coinbase,1220,1022,130.5,1,0.04,-0.05,0.0,0
TX018257,1702076379,BSC,Burn,123,179,536.05,8.86,Stablecoin,Binance,1232,959,359.1,1,0.13,-0.0,0.07,0
TX018258,1702832376,Polygon,Swap,166,974,262.2,22.45,Stablecoin,Kraken,1177,1050,31.5,0,0.1,0.05,0.14,0
TX018259,1704303841,Solana,Burn,14,162,1082.27,4.1,Meme,Coinbase,1228,1043,398.2,1,0.17,-0.03,0.0,0
TX018260,1700884248,Polygon,Transfer,22,657,277.98,4.55,ERC20,Kraken,1212,1013,152.2,0,0.2,-0.0,0.06,0
TX018261,1701418784,Ethereum,Swap,258,28,674.2,8.83,Stablecoin,Unknown DEX,1181,982,562.9,1,0.07,-0.01,0.0,0
TX018262,1703226966,Ethereum,Bridge,1260,603,156.43,11.03,Stablecoin,OpenSea,1187,980,124.0,0,0.16,-0.02,0.0,0
TX018263,1703236581,Ethereum,Burn,500,152,799.69,5.14,ERC20,BridgeX,1200,1001,13.8,0,0.36,-0.02,0.15,0
TX018264,1703099535,Ethereum,Transfer,463,649,161.51,2.29,Stablecoin,BridgeX,1273,1039,63.1,1,0.54,0.06,0.19,1
TX018265,1703437016,Ethereum,Bridge,581,876,620.97,5.66,ERC20,Unknown DEX,1192,994,100.7,0,0.18,-0.06,0.17,0
TX018266,1700911575,Ethereum,Bridge,459,93,467.1,18.48,Meme,Binance,1157,955,292.9,0,0.1,-0.06,0.31,0
TX018267,1703858414,Solana,Mint,217,91,60.69,3.64,Native,Coinbase,1180,916,115.6,0,0.14,-0.01,0.09,0
TX018268,1701854315,Polygon,Burn,1272,683,4537.0,4.75,ERC20,Binance,1254,915,101.2,0,0.24,0.03,0.18,0
TX018269,1701371318,Solana,Transfer,387,93,6242.93,2.98,Meme,Coinbase,1151,1013,63.1,0,0.08,0.04,0.03,0
TX018270,1703558567,Solana,Burn,838,9,648.21,12.76,Meme,Binance,1232,950,699.0,0,0.05,0.11,0.02,0
TX018271,1704869913,Polygon,Transfer,1458,31,536.23,16.61,Stablecoin,OpenSea,1142,1007,90.1,0,0.02,-0.02,0.17,0
TX018272,1704661285,Ethereum,Burn,2,13,7395.31,8.18,ERC20,Binance,1203,924,284.0,0,0.28,0.01,0.19,0
TX018273,1700091810,Polygon,Bridge,390,1190,643.67,1.7,ERC20,Kraken,1207,936,148.6,1,0.33,-0.04,0.07,1
TX018274,1704639885,Ethereum,Mint,556,1001,773.65,,ERC20,OpenSea,1220,1013,34.5,0,0.06,0.12,0.03,0
TX018275,1701414132,Ethereum,Swap,418,405,44.02,7.15,ERC20,Unknown DEX,1190,1048,23.4,1,0.27,0.1,0.18,0
TX018276,1702926510,Ethereum,Burn,1396,359,406.12,5.38,Native,Binance,1188,1007,162.2,0,0.07,0.07,0.0,0
TX018277,1702187366,Ethereum,Bridge,1688,139,1752.87,,Meme,OpenSea,1192,1062,900.9,0,0.03,-0.01,0.0,0
TX018278,1704544198,Polygon,Swap,86,345,96.93,5.84,Stablecoin,Binance,1218,1021,88.6,0,0.22,0.04,0.17,0
TX018279,1704828082,Solana,Swap,216,1338,313.8,19.49,Meme,Unknown DEX,1174,1002,39.4,0,0.12,0.07,0.08,0
TX018280,1704741185,Ethereum,Swap,183,422,272.1,4.98,ERC20,Binance,1194,1021,127.0,0,0.1,0.05,0.01,0
TX018281,1701798336,Ethereum,Bridge,412,29,100.37,4.63,ERC20,Unknown DEX,1221,1057,151.7,0,0.1,-0.04,0.01,0
TX018282,1702731305,Ethereum,Transfer,288,18,1219.01,5.31,Meme,OpenSea,1168,1061,66.5,0,0.1,0.05,0.17,0
TX018283,1701557541,BSC,Swap,267,1025,853.53,,Native,Kraken,1189,996,528.5,0,0.15,0.08,0.0,0
TX018284,1704656745,Ethereum,Mint,458,122,1011.72,,ERC20,Binance,1201,1053,80.2,0,0.16,-0.03,0.07,0
TX018285,1700957867,Solana,Transfer,404,2,2052.64,21.21,Native,BridgeX,1191,1004,93.6,0,0.16,0.02,0.02,0
TX018286,1702046303,Ethereum,Bridge,375,680,411.8,19.35,Stablecoin,OpenSea,1195,965,296.4,0,0.14,0.08,0.13,0
TX018287,1702838429,Solana,Swap,72,855,612.11,3.03,ERC20,Binance,1168,971,122.4,1,0.07,0.09,0.18,0
TX018288,1703103781,Ethereum,Bridge,464,168,257.13,11.4,Native,,1225,997,277.3,0,0.13,-0.03,0.08,0
TX018289,1700132192,BSC,Bridge,36,890,809.47,2.55,Meme,Kraken,1275,964,50.1,0,0.31,0.06,0.31,0
TX018290,1701218710,Ethereum,Swap,574,816,133.94,5.57,Meme,Unknown DEX,1178,999,178.5,0,0.21,-0.04,0.1,0
TX018291,1703160941,BSC,Bridge,586,333,1059.72,8.69,Meme,OpenSea,1211,1014,49.2,0,0.21,0.01,0.35,0
TX018292,1701817851,Ethereum,Mint,181,1394,2250.42,15.6,Native,OpenSea,1137,1025,1075.1,0,0.04,0.01,0.04,0
TX018293,1701787895,Solana,Mint,87,931,1237.43,4.18,Meme,Coinbase,1271,1020,185.2,0,0.37,-0.05,0.3,1
TX018294,1701602813,Ethereum,Burn,960,14,459.87,15.03,Native,Coinbase,1211,979,122.3,0,0.09,0.04,0.13,0
TX018295,1702864512,BSC,Swap,882,1150,109.62,5.87,Native,OpenSea,1225,978,38.3,0,0.25,-0.03,0.1,0
TX018296,1703615501,Ethereum,Swap,1751,389,1784.8,9.16,ERC20,Coinbase,1259,986,200.6,0,0.14,-0.01,0.05,0
TX018297,1704408784,Ethereum,Swap,354,316,196.52,3.95,ERC20,Unknown DEX,1183,1020,40.4,1,0.07,0.0,0.24,0
TX018298,1701413153,Ethereum,Burn,227,1576,828.4,3.71,Native,Coinbase,1145,944,153.1,0,0.08,-0.11,0.0,0
TX018299,1704926958,Solana,Mint,216,167,1457.9,5.33,Native,BridgeX,1138,1067,44.7,0,0.15,-0.06,0.16,0
TX018300,1700411973,Ethereum,Mint,119,288,197.3,5.81,Native,Unknown DEX,1215,1022,104.4,0,0.26,-0.01,0.2,0
TX018301,1700511213,Ethereum,Swap,258,101,1009.86,13.35,Native,Unknown DEX,1247,962,105.8,0,0.07,-0.04,0.0,0
TX018302,1704709042,Ethereum,Bridge,82,1027,242.3,13.95,ERC20,Unknown Wallet,1223,1002,97.1,0,0.02,0.13,0.0,0
TX018303,1704609639,Polygon,Transfer,1233,35,35.37,15.19,ERC20,Unknown Wallet,1271,955,81.8,0,0.06,0.03,0.03,0
TX018304,1703855074,Ethereum,Transfer,255,7,2468.02,20.93,Native,Coinbase,1201,1000,223.3,0,0.21,-0.1,0.0,0
TX018305,1703503965,Polygon,Swap,475,82,3253.83,61.12,Meme,Kraken,1205,1062,388.4,1,0.08,-0.06,0.04,0
TX018306,1704457952,BSC,Swap,41,501,457.32,5.68,Native,Unknown Wallet,1230,979,247.3,0,0.28,-0.14,0.18,0
TX018307,1701038985,BSC,Mint,197,62,181.44,7.25,ERC20,Unknown DEX,1166,1039,31.7,0,0.3,0.03,0.18,0
TX018308,1700903153,Ethereum,Mint,151,1266,382.88,4.95,Meme,BridgeX,1196,944,37.8,0,0.17,0.02,0.05,0
TX018309,1704269731,BSC,Bridge,1308,567,389.82,5.43,Native,BridgeX,1237,954,105.1,1,0.21,0.02,0.23,0
TX018310,1700013898,Ethereum,Mint,119,574,206.3,,Meme,BridgeX,1161,1013,118.0,0,0.21,0.04,0.15,0
TX018311,1700927976,Ethereum,Transfer,952,1798,1800.48,4.78,Stablecoin,Unknown DEX,1198,994,72.6,0,0.07,-0.02,0.15,0
TX018312,1701129376,Ethereum,Transfer,199,29,304.04,9.24,Meme,Binance,1159,993,71.6,0,0.05,-0.04,0.0,0
TX018313,1702468319,Polygon,Mint,142,529,646.85,8.45,Native,Unknown DEX,1226,1036,131.5,0,0.08,-0.02,0.0,0
TX018314,1701175294,Ethereum,Transfer,5,1146,85.15,5.82,Meme,Kraken,1172,949,246.2,0,0.14,-0.11,0.0,0
TX018315,1702074632,Ethereum,Transfer,206,479,115.15,3.12,Native,Unknown DEX,1194,946,143.3,0,0.14,-0.03,0.03,0
TX018316,1701782474,BSC,Transfer,43,308,652.8,2.74,Stablecoin,OpenSea,1161,1023,43.8,0,0.04,0.07,0.01,0
TX018317,1700767877,Ethereum,Transfer,269,11,755.34,24.33,Native,Coinbase,1233,1003,177.3,1,0.21,-0.05,0.09,0
TX018318,1704325168,BSC,Burn,32,93,167.95,9.24,Native,OpenSea,1154,1027,47.9,0,0.14,-0.0,0.0,0
TX018319,1704157018,BSC,Swap,39,1268,178.59,0.64,Meme,Kraken,1171,1017,399.6,0,0.05,0.08,0.25,0
TX018320,1702033839,Ethereum,Bridge,262,1922,168.86,26.16,ERC20,Binance,1206,1010,259.3,1,0.33,-0.02,0.23,1
TX018321,1704425108,Ethereum,Burn,356,338,988.34,17.07,ERC20,Unknown DEX,1168,954,67.5,1,0.09,0.03,0.12,0
TX018322,1704982816,Ethereum,Bridge,242,1143,117.44,4.28,Meme,OpenSea,1172,1027,125.4,0,0.23,0.08,0.14,0
TX018323,1703290576,BSC,Burn,14,325,584.05,2.12,Stablecoin,Kraken,1218,988,109.9,0,0.13,0.02,0.04,0
TX018324,1704118684,Solana,Burn,117,86,460.03,1.37,ERC20,,1225,972,1253.7,0,0.15,-0.07,0.03,0
TX018325,1701233460,Ethereum,Bridge,1678,44,78.95,7.5,Native,Kraken,1222,1005,397.7,0,0.28,-0.05,0.13,0
TX018326,1701126161,Polygon,Swap,508,894,338.25,5.03,Meme,OpenSea,1191,1076,36.3,0,0.08,0.03,0.06,0
TX018327,1701500334,BSC,Mint,1154,1389,962.64,5.03,Native,Unknown DEX,1200,940,371.6,1,0.16,-0.0,0.15,0
TX018328,1703269875,Polygon,Burn,31,263,22.92,13.9,Stablecoin,Kraken,1220,1004,106.7,0,0.08,0.01,0.24,0
TX018329,1702485146,Polygon,Swap,4,67,783.57,7.83,Meme,Binance,1196,986,37.5,0,0.0,-0.04,0.0,1
TX018330,1702236489,Ethereum,Mint,913,938,189.82,12.39,ERC20,Unknown Wallet,1248,1013,235.1,0,0.11,-0.05,0.08,0
TX018331,1701439592,Ethereum,Bridge,291,210,1361.1,10.69,ERC20,Coinbase,1254,1029,134.9,1,0.28,-0.0,0.0,0
TX018332,1700798892,Solana,Burn,276,333,1127.94,0.63,Stablecoin,,1192,995,45.8,0,0.24,0.05,0.14,0
TX018333,1703673493,BSC,Mint,163,2495,127.82,18.38,Stablecoin,Unknown DEX,1184,960,81.6,0,0.09,0.08,0.18,0
TX018334,1702341152,Ethereum,Swap,105,566,208.67,3.1,Meme,Binance,1173,1033,159.7,0,0.13,0.05,0.13,0
TX018335,1704038913,Ethereum,Mint,1057,639,210.5,13.96,ERC20,Kraken,1121,925,50.5,1,0.13,0.01,0.07,1
TX018336,1704468298,Ethereum,Bridge,38,165,671.99,21.02,Stablecoin,Binance,1202,972,142.5,1,0.01,-0.03,0.0,0
TX018337,1701986889,Solana,Mint,413,148,1596.04,15.7,ERC20,Unknown Wallet,1217,990,86.7,1,0.16,-0.01,0.14,0
TX018338,1702036966,BSC,Transfer,268,173,47.04,30.51,Native,BridgeX,1204,1010,25.0,0,0.11,0.08,0.0,0
TX018339,1702755318,BSC,Burn,193,455,38.6,4.36,ERC20,OpenSea,1237,973,258.6,0,0.19,0.06,0.21,0
TX018340,1702453664,Ethereum,Swap,858,1385,2212.09,23.11,Meme,Kraken,1236,996,224.0,0,0.26,0.01,0.14,0
TX018341,1704980921,Ethereum,Swap,1266,578,3451.72,35.64,ERC20,Kraken,1182,983,150.4,1,0.4,-0.03,0.4,1
TX018342,1703567269,Ethereum,Burn,130,169,802.98,16.86,ERC20,Unknown DEX,1171,1002,87.6,0,0.23,0.05,0.28,0
TX018343,1703276021,BSC,Burn,48,513,208.16,4.47,Meme,OpenSea,1178,955,20.2,0,0.07,0.07,0.16,0
TX018344,1704865670,Ethereum,Transfer,282,74,85.44,3.75,ERC20,Binance,1224,995,267.6,0,0.17,0.06,0.1,0
TX018345,1700749440,Ethereum,Transfer,348,278,175.16,4.4,Native,,1172,984,275.7,0,0.08,0.05,0.05,0
TX018346,1704620489,Ethereum,Swap,32,1097,612.89,6.19,Native,BridgeX,1182,1060,104.8,1,0.1,-0.01,0.22,0
TX018347,1700601108,Polygon,Mint,380,143,317.93,13.44,Native,BridgeX,1213,975,64.4,0,0.1,0.09,0.04,0
TX018348,1703144349,Ethereum,Burn,1811,408,372.67,6.47,ERC20,Coinbase,1239,1009,44.2,0,0.22,0.09,0.34,0
TX018349,1702518023,BSC,Transfer,292,40,253.48,14.87,Meme,OpenSea,1197,987,259.6,0,0.39,0.12,0.25,0
TX018350,1704275538,Polygon,Transfer,1381,45,91.7,,Stablecoin,Coinbase,1222,986,396.0,0,0.33,-0.02,0.23,0
TX018351,1704687926,Ethereum,Transfer,1132,35,1035.94,19.71,Meme,Coinbase,1163,1023,351.5,0,0.11,0.01,0.14,0
TX018352,1702368398,Ethereum,Mint,344,117,187.35,,Meme,Unknown DEX,1168,984,74.3,0,0.0,-0.01,0.0,0
TX018353,1700853539,Solana,Swap,735,304,61.68,4.09,Stablecoin,Binance,1187,1041,31.5,0,0.06,0.07,0.13,0
TX018354,1700234501,Polygon,Swap,140,1231,158.45,2.28,ERC20,BridgeX,1135,1000,23.3,0,0.19,0.06,0.04,0
TX018355,1701699192,Polygon,Transfer,87,214,480.42,21.0,Meme,Binance,1101,973,356.9,0,0.29,-0.08,0.07,0
TX018356,1700939057,Ethereum,Mint,1,499,716.07,4.68,Stablecoin,,1192,1011,98.4,0,0.09,-0.05,0.05,0
TX018357,1701132655,Solana,Mint,45,405,882.3,1.05,Stablecoin,Unknown DEX,1212,996,285.1,0,0.22,-0.07,0.13,0
TX018358,1700618725,Ethereum,Swap,593,78,630.62,11.15,Meme,Coinbase,1161,979,125.2,0,0.07,-0.04,0.12,0
TX018359,1703749586,Solana,Burn,1299,322,695.08,2.47,ERC20,Unknown DEX,1207,1018,138.2,0,0.48,-0.05,0.21,0
TX018360,1704392241,Solana,Transfer,2285,75,53.16,2.85,Stablecoin,Binance,1263,996,365.1,0,0.09,-0.07,0.0,0
TX018361,1700380445,BSC,Mint,395,184,67.45,2.53,Meme,Unknown DEX,1196,976,263.4,0,0.34,0.0,0.2,1
TX018362,1701745356,BSC,Burn,90,53,193.22,4.07,Meme,Coinbase,1186,936,58.0,0,0.15,0.0,0.19,0
TX018363,1700156454,Polygon,Bridge,0,122,281.56,11.08,Stablecoin,Unknown DEX,1284,1019,288.9,0,0.06,0.0,0.02,0
TX018364,1700038795,Ethereum,Transfer,2515,232,549.55,14.83,Native,OpenSea,1167,983,294.8,0,0.08,0.01,0.13,0
TX018365,1703197153,BSC,Bridge,1021,489,302.28,7.92,Stablecoin,Binance,1214,981,44.7,0,0.14,-0.01,0.1,0
TX018366,1700455755,Solana,Swap,444,74,674.03,35.88,Stablecoin,Coinbase,1249,938,171.8,0,0.16,0.05,0.0,0
TX018367,1701780139,Ethereum,Swap,169,451,1359.85,,Native,Kraken,1229,952,412.2,0,0.14,-0.03,0.04,0
TX018368,1702462423,Solana,Swap,437,138,356.84,2.35,Stablecoin,OpenSea,1188,973,455.5,0,0.31,-0.09,0.1,0
TX018369,1701252143,Polygon,Mint,1094,34,107.6,10.75,Meme,Kraken,1263,1056,87.9,0,0.04,0.04,0.22,0
TX018370,1702562114,Polygon,Mint,487,1249,190.78,13.05,Native,OpenSea,1239,982,98.2,1,0.06,-0.05,0.05,0
TX018371,1702437452,Ethereum,Burn,3243,25,1099.47,22.27,Meme,,1229,976,127.8,0,0.14,0.11,0.11,0
TX018372,1700429960,Ethereum,Bridge,67,922,315.65,8.28,Native,Unknown DEX,1133,1003,24.1,0,0.22,0.05,0.24,0
TX018373,1701399060,Solana,Swap,2428,635,1203.82,22.31,ERC20,OpenSea,1182,1076,156.3,1,0.18,-0.02,0.0,0
TX018374,1700030568,Ethereum,Swap,527,171,335.63,6.1,Stablecoin,Binance,1134,951,76.8,1,0.18,0.0,0.09,0
TX018375,1700687887,BSC,Mint,503,632,346.29,1.79,Stablecoin,Unknown DEX,1246,962,121.7,0,0.17,0.01,0.03,0
TX018376,1703111055,Polygon,Mint,266,152,144.79,10.49,ERC20,BridgeX,1193,960,191.3,1,0.06,0.12,0.01,0
TX018377,1700230066,Ethereum,Mint,25,789,648.29,25.31,Native,Coinbase,1231,1067,47.1,0,0.04,0.01,0.0,1
TX018378,1701301583,Polygon,Transfer,857,52,381.04,14.41,Meme,Coinbase,1218,959,,0,0.02,0.08,0.0,0
TX018379,1704196659,Ethereum,Bridge,193,16,138.94,17.94,Stablecoin,Binance,1274,984,29.1,1,0.27,0.02,0.07,0
TX018380,1702193581,BSC,Bridge,258,74,395.99,15.53,Meme,Coinbase,1217,994,95.2,0,0.27,0.04,0.26,0
TX018381,1701508077,Ethereum,Transfer,457,634,1720.33,13.5,ERC20,Binance,1227,1020,66.1,0,0.17,0.02,0.16,0
TX018382,1702575339,BSC,Swap,35,1714,257.43,10.42,Meme,Kraken,1199,959,201.1,1,0.14,-0.03,0.0,0
TX018383,1700438949,Solana,Burn,6,529,341.16,2.61,Stablecoin,OpenSea,1222,994,467.3,0,0.03,0.0,0.0,0
TX018384,1702208303,Ethereum,Burn,66,1046,187.97,1.92,ERC20,Unknown DEX,1220,1013,177.1,0,0.03,0.01,0.0,0
TX018385,1703950248,BSC,Swap,797,13,1337.87,9.35,ERC20,Kraken,1174,1003,48.0,0,0.07,0.03,0.0,0
TX018386,1704369781,BSC,Burn,126,264,418.03,2.63,Stablecoin,Unknown DEX,1230,1016,227.2,0,0.08,-0.02,0.14,0
TX018387,1701480634,Ethereum,Mint,433,428,322.65,4.72,Stablecoin,Unknown DEX,1182,957,87.5,0,0.04,-0.01,0.0,0
TX018388,1703731804,BSC,Bridge,123,259,155.16,12.06,Meme,Binance,1207,1016,160.1,0,0.18,0.07,0.09,0
TX018389,1700504898,Solana,Mint,201,626,4014.26,9.24,Native,Unknown DEX,1201,1021,28.3,0,0.2,0.03,0.13,0
TX018390,1702672969,Solana,Burn,23,125,481.98,3.13,Native,Binance,1246,1082,18.7,0,0.24,0.13,0.09,0
TX018391,1701152154,Ethereum,Burn,273,152,289.05,20.22,ERC20,Binance,1144,975,58.7,0,0.15,0.05,0.14,0
TX018392,1702738343,Polygon,Bridge,87,353,220.29,12.18,Stablecoin,,1191,963,26.4,1,0.11,-0.03,0.07,0
TX018393,1701611920,BSC,Mint,490,545,69.94,1.35,Meme,Kraken,1215,1001,1535.8,0,0.08,-0.0,0.1,0
TX018394,1702578617,Solana,Bridge,1085,69,390.48,20.31,Meme,Unknown DEX,1180,981,179.6,0,0.03,0.01,0.05,0
TX018395,1703736437,Ethereum,Burn,1264,178,2036.53,6.53,ERC20,Coinbase,1162,1039,200.0,0,0.22,0.04,0.13,0
TX018396,1701737568,Polygon,Bridge,1625,164,359.68,2.93,Meme,Binance,1178,973,507.6,0,0.11,0.01,0.04,0
TX018397,1703447557,Solana,Bridge,79,331,1978.56,16.35,Meme,Unknown DEX,1192,1003,449.0,1,0.17,-0.03,0.19,1
TX018398,1702165742,Solana,Burn,435,1666,169.82,11.71,Meme,Unknown DEX,1180,1017,349.3,0,0.19,-0.05,0.05,0
TX018399,1703416849,BSC,Bridge,73,247,515.49,3.15,Meme,Coinbase,1246,949,202.2,1,0.1,0.04,0.0,0
TX018400,1700835399,Ethereum,Mint,219,978,2238.53,13.63,Meme,BridgeX,1211,1081,1167.6,0,0.28,0.08,0.2,0
TX018401,1701384792,BSC,Burn,157,255,1038.6,10.71,Stablecoin,Kraken,1194,1043,309.0,1,0.17,0.07,0.04,0
TX018402,1704693507,Ethereum,Bridge,7,195,196.72,12.13,Native,OpenSea,1177,1029,,0,0.2,0.03,0.22,0
TX018403,1704373415,BSC,Swap,1611,48,1685.52,7.57,Native,Coinbase,1191,989,161.5,1,0.13,0.12,0.16,0
TX018404,1704596416,BSC,Mint,913,619,58.26,2.24,Native,Coinbase,1241,1001,311.7,0,0.22,0.13,0.3,0
TX018405,1700357479,Ethereum,Mint,439,170,5306.23,8.61,Native,Binance,1181,949,53.2,1,0.27,0.03,0.14,0
TX018406,1704182827,Ethereum,Mint,253,603,347.38,10.67,Meme,Coinbase,1147,1015,,1,0.09,-0.07,0.01,1
TX018407,1703578902,Ethereum,Transfer,318,227,260.33,5.96,Stablecoin,BridgeX,1231,971,109.9,0,0.04,-0.04,0.07,0
TX018408,1701483704,Ethereum,Burn,137,7,1164.89,10.57,ERC20,Coinbase,1240,974,688.4,0,0.08,-0.05,0.12,0
TX018409,1700000814,BSC,Transfer,2068,85,576.25,5.3,Meme,Coinbase,1233,1009,175.8,0,0.31,0.01,0.13,1
TX018410,1702565644,Ethereum,Bridge,201,751,329.26,10.37,Native,Unknown DEX,1195,1040,498.4,0,0.06,0.01,0.08,0
TX018411,1701018585,Polygon,Burn,46,122,376.6,12.7,Native,OpenSea,1206,974,89.2,0,0.11,-0.01,0.03,0
TX018412,1704133726,BSC,Mint,498,130,181.15,18.7,Meme,Kraken,1238,1004,,1,0.21,-0.02,0.22,0
TX018413,1704198129,Polygon,Mint,828,202,997.77,11.91,ERC20,Unknown DEX,1175,1066,68.8,0,0.25,0.03,0.07,0
TX018414,1702505168,Ethereum,Mint,2132,102,189.82,13.17,Stablecoin,Coinbase,1213,1014,150.7,0,0.33,0.09,0.26,0
TX018415,1702183542,Polygon,Mint,582,386,239.19,15.21,Meme,Binance,1145,976,76.8,1,0.1,0.06,0.15,1
TX018416,1700223923,Solana,Bridge,122,360,152.79,6.98,Native,OpenSea,1216,997,56.3,0,0.17,-0.01,0.13,0
TX018417,1703775092,Ethereum,Swap,297,499,447.36,2.81,Stablecoin,Binance,1215,1013,5.1,0,0.07,0.15,0.15,0
TX018418,1702827529,Ethereum,Burn,228,1703,83.65,1.49,Native,OpenSea,1214,987,55.7,0,0.12,0.0,0.25,0
TX018419,1700179577,BSC,Swap,11,63,145.03,13.0,ERC20,BridgeX,1153,1022,79.8,0,0.11,-0.01,0.0,0
TX018420,1701826341,BSC,Burn,298,242,2771.85,11.92,Native,Unknown DEX,1223,1028,22.2,0,0.17,0.1,0.23,0
TX018421,1701630763,Ethereum,Mint,964,346,434.44,10.79,Native,BridgeX,1258,1035,407.1,1,0.08,0.04,0.06,0
TX018422,1704932446,Solana,Transfer,311,1171,809.91,1.46,ERC20,Unknown DEX,1187,985,176.5,0,0.12,-0.1,0.05,0
TX018423,1703287477,BSC,Bridge,1145,500,3629.44,11.57,ERC20,Coinbase,1245,1040,91.0,0,0.01,0.05,0.22,0
TX018424,1702519920,Polygon,Burn,815,273,128.67,6.56,Stablecoin,Unknown DEX,1173,1019,170.1,0,0.06,0.04,0.0,0
TX018425,1701833185,Ethereum,Mint,762,26,217.57,2.7,Stablecoin,Kraken,1220,970,785.8,1,0.06,0.05,0.0,0
TX018426,1703269083,Ethereum,Transfer,287,708,922.28,24.88,Stablecoin,OpenSea,1158,926,237.6,0,0.07,0.01,0.16,0
TX018427,1701926458,Ethereum,Mint,32,407,312.7,3.66,Native,BridgeX,1164,990,33.6,0,0.1,0.01,0.0,0
TX018428,1702261516,Ethereum,Bridge,1284,563,728.48,14.89,Meme,Binance,1206,985,135.7,0,0.07,0.02,0.0,0
TX018429,1702222603,Solana,Transfer,610,190,1869.3,13.38,Stablecoin,BridgeX,1221,977,116.4,0,0.25,0.01,0.25,0
TX018430,1702425393,Polygon,Burn,56,148,1037.68,10.38,Meme,Coinbase,1199,972,12.8,0,0.12,0.06,0.05,0
TX018431,1702768696,Polygon,Burn,51,502,529.66,12.09,ERC20,Binance,1151,974,130.1,0,0.05,0.01,0.01,0
TX018432,1703104689,Solana,Burn,571,275,957.4,7.37,Native,Coinbase,1178,1001,129.3,0,0.18,0.02,0.16,0
